CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C12592,537.491488,1.0,1672.99,972.01,700.98,0.0,0.583333,0.416667,0.416667,0.0,0,25,1600.0,1306.526458,968.817429,0.25,12
C10939,993.662006,1.0,348.88,348.88,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,1200.0,335.62347,255.439979,0.0,12
C14113,4705.036885,1.0,887.87,810.7,77.17,766.181321,0.583333,0.5,0.166667,0.166667,2,15,6000.0,1091.779354,1107.649182,0.0,12
C13204,972.283554,0.363636,0.0,0.0,0.0,3210.308898,0.0,0.0,0.0,0.083333,5,0,6000.0,413.800076,1023.857832,0.0,12
C11017,1368.288512,1.0,34.0,0.0,34.0,135.178439,0.083333,0.0,0.083333,0.25,3,1,1600.0,1913.744848,530.3496,0.0,12
C13796,105.216147,1.0,1445.55,1135.55,310.0,0.0,1.0,1.0,0.416667,0.0,0,32,13500.0,1267.655533,179.377143,0.9,12
C11627,0.0,0.0,2600.0,2600.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,2437.260081,49.283603,0.0,12
C17345,21.844186,1.0,169.56,0.0,169.56,0.0,0.75,0.0,0.666667,0.0,0,9,2500.0,181.438267,99.402121,0.125,12
C18536,2648.244646,1.0,0.0,0.0,0.0,10458.97815,0.0,0.0,0.0,1.0,123,0,4000.0,9818.531412,665.888853,0.0,12
C16203,1096.991698,1.0,1567.12,826.63,740.49,0.0,1.0,0.666667,0.916667,0.0,0,37,1200.0,993.247869,571.822624,0.0,12
C18106,25.192974,0.545455,764.64,0.0,764.64,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,1074.956132,88.325372,0.545455,12
C16826,972.958145,1.0,100.0,100.0,0.0,37.470292,0.083333,0.083333,0.0,0.166667,2,1,1000.0,318.226488,577.927525,0.0,12
C10559,71.046063,0.181818,1023.8,1023.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,20000.0,5872.895164,116.063003,0.0,12
C16231,236.264094,1.0,1949.62,1430.92,518.7,0.0,1.0,1.0,0.5,0.0,0,38,1800.0,1679.271891,163.817498,0.1,12
C15362,1753.27998,1.0,245.85,245.85,0.0,468.567126,0.333333,0.333333,0.0,0.25,5,4,1800.0,955.297792,686.649339,0.0,12
C12355,392.194003,1.0,788.14,788.14,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,9000.0,1041.707049,192.452296,0.0,12
C17421,189.434859,1.0,500.09,0.0,500.09,0.0,0.916667,0.0,0.916667,0.0,0,24,3000.0,521.673011,171.538499,0.0,12
C11886,109.417101,1.0,1219.85,878.7,341.15,172.656204,1.0,1.0,0.75,0.083333,2,23,5000.0,2250.036431,180.605564,0.5,12
C16096,116.418751,1.0,1176.0,0.0,1176.0,0.0,1.0,0.0,1.0,0.0,0,12,2150.0,1083.783994,1364.816672,0.666667,12
C10214,1570.682346,1.0,645.32,645.32,0.0,1665.331678,0.166667,0.166667,0.0,0.416667,9,2,1800.0,2591.391006,808.217224,0.0,12
C18509,997.781043,1.0,0.0,0.0,0.0,56.553047,0.0,0.0,0.0,0.166667,2,0,1200.0,729.644957,347.033488,0.0,12
C13843,1784.447292,1.0,233.09,233.09,0.0,4469.29969,0.090909,0.090909,0.0,0.272727,6,2,3000.0,6168.238025,695.713182,0.181818,11
C13192,1589.141901,1.0,0.0,0.0,0.0,1387.07837,0.0,0.0,0.0,0.25,10,0,3000.0,454.856663,557.016549,0.0,12
C11244,3322.31489,1.0,676.0,601.0,75.0,0.0,0.5,0.25,0.333333,0.0,0,9,10000.0,867.587298,753.39587,0.0,12
C12796,5901.592192,1.0,1704.95,1141.55,563.4,0.0,0.583333,0.25,0.333333,0.0,0,9,8000.0,1886.692272,1474.409318,0.0,12
C12359,5355.922523,1.0,2469.28,905.98,1563.3,5839.680075,0.916667,0.583333,0.833333,0.666667,27,33,8000.0,1226.857482,2016.38299,0.0,12
C13110,112.514659,0.6,459.51,274.65,184.86,0.0,0.5,0.2,0.3,0.0,0,13,1200.0,211.625556,103.297347,0.0,10
C11323,43.124063,0.727273,491.43,491.43,0.0,0.0,0.545455,0.545455,0.0,0.0,0,7,2100.0,714.720575,129.562455,1.0,11
C14810,1089.795044,1.0,0.0,0.0,20.0,38.249993,0.0,0.0,0.166667,0.083333,1,1,1200.0,284.731156,331.10383,0.0,12
C11153,417.878821,1.0,364.0,364.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,4,5000.0,1039.551142,211.317636,0.0,12
C17898,706.182752,1.0,3304.27,802.8,2501.47,0.0,0.916667,0.25,0.833333,0.0,0,30,4000.0,2863.455277,215.790698,0.25,12
C11075,209.178326,0.5,34.0,19.0,15.0,0.0,0.5,0.166667,0.166667,0.0,0,3,6000.0,635.909695,81.198552,0.0,6
C10255,435.862142,1.0,1646.16,1023.42,622.74,0.0,1.0,0.583333,0.75,0.0,0,33,12000.0,1055.835407,236.619362,0.0,12
C13214,66.163293,0.909091,259.32,0.0,259.32,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,384.275314,135.786608,0.090909,12
C11354,68.845891,0.363636,853.44,603.84,249.6,0.0,0.25,0.166667,0.083333,0.0,0,4,11500.0,789.202649,138.72196,0.0,12
C14962,344.532447,1.0,3603.0,1990.05,1612.95,0.0,1.0,1.0,1.0,0.0,0,44,6000.0,2912.826118,186.295633,1.0,12
C12137,876.366489,1.0,4537.12,4285.11,252.01,0.0,1.0,0.75,0.833333,0.0,0,56,2500.0,2689.043472,350.182281,0.333333,12
C16891,65.701893,0.727273,528.06,128.06,400.0,0.0,0.5,0.083333,0.333333,0.0,0,6,1800.0,509.587601,133.008193,0.454545,12
C17539,114.752318,1.0,387.12,0.0,387.12,0.0,1.0,0.0,0.916667,0.0,0,12,2500.0,981.332431,122.369566,0.181818,12
C11492,619.375758,1.0,6133.45,5932.61,200.84,0.0,1.0,1.0,0.5,0.0,0,129,7000.0,5505.517545,182.916276,0.833333,12
C17988,1061.570865,1.0,0.0,0.0,0.0,525.428754,0.0,0.0,0.0,0.166667,2,0,2500.0,417.214903,235.325924,0.0,12
C14327,432.860083,1.0,128.32,128.32,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4750.0,239.784988,297.228184,0.0,12
C10873,8220.740014,1.0,5197.22,4001.41,1195.81,18857.05847,1.0,0.571429,0.857143,1.0,25,15,13000.0,12886.44123,1287.324868,0.2,7
C15482,3028.512053,1.0,0.0,0.0,0.0,353.51025,0.0,0.0,0.0,0.583333,10,0,3000.0,820.085077,1187.871281,0.0,12
C10080,1727.638449,1.0,606.11,606.11,0.0,0.0,1.0,1.0,0.0,0.0,0,17,11000.0,2959.920544,623.656993,0.0,12
C16486,4.588899,0.272727,249.96,0.0,249.96,0.0,0.916667,0.0,0.916667,0.0,0,17,4000.0,248.437485,36.714951,0.1,12
C15137,900.557796,1.0,1865.55,1865.55,0.0,583.31815,0.583333,0.583333,0.0,0.25,7,20,3000.0,676.956491,232.309851,0.090909,12
C17900,23.981951,0.454545,1934.16,1934.16,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,2500.0,3721.903965,54.690715,1.0,12
C13604,1765.502751,1.0,2129.44,2129.44,0.0,506.593406,0.5,0.5,0.0,0.083333,2,6,4450.0,1893.259541,472.608761,0.0,12
C15928,986.828539,1.0,417.25,394.76,22.49,778.725777,0.333333,0.333333,0.083333,0.083333,1,7,1200.0,1706.126097,398.734242,0.0,12
C14964,1161.901683,1.0,10903.22,7841.79,3061.43,0.0,1.0,1.0,1.0,0.0,0,136,12000.0,10799.00074,235.88019,1.0,12
C11502,916.63778,1.0,4627.8,2742.39,1885.41,0.0,1.0,1.0,1.0,0.0,0,89,16500.0,6083.511913,289.474616,0.083333,12
C15926,408.724408,1.0,89.39,89.39,0.0,108.912198,0.083333,0.083333,0.0,0.083333,1,1,3000.0,166.426897,211.611083,0.0,12
C15691,76.673877,0.777778,410.9,0.0,410.9,0.0,0.666667,0.0,0.555556,0.0,0,6,1500.0,449.09003,100.105897,0.0,9
C11533,1057.585071,1.0,1008.3,1008.3,0.0,0.0,0.916667,0.916667,0.0,0.0,0,15,1200.0,1083.253347,416.746641,0.0,12
C15055,229.878735,0.272727,0.0,0.0,0.0,928.309409,0.0,0.0,0.0,0.090909,1,0,3000.0,101.7826,203.285024,0.0,11
C16678,68.607989,0.909091,584.26,188.54,395.72,0.0,1.0,0.083333,1.0,0.0,0,26,4000.0,298.014685,130.102479,0.090909,12
C17963,13.353513,0.636364,717.95,717.95,0.0,0.0,0.636364,0.636364,0.0,0.0,0,14,5500.0,864.238423,92.807829,0.75,11
C12087,595.655746,1.0,6562.24,4892.43,1669.81,0.0,1.0,1.0,1.0,0.0,0,114,8000.0,6240.58958,219.062841,1.0,12
C10274,7755.698607,1.0,8533.54,4072.76,4460.78,7540.30735,1.0,0.5,0.833333,0.5,12,72,10000.0,4758.209146,7256.951816,0.0,6
C17235,99.700878,0.555556,912.98,912.98,0.0,284.659738,0.333333,0.333333,0.0,0.111111,1,3,1200.0,1652.011127,80.430704,0.5,9
C17881,448.426181,1.0,0.0,0.0,0.0,1158.133733,0.0,0.0,0.0,0.166667,3,0,1400.0,1956.051348,185.615564,0.083333,12
C14777,6991.964344,1.0,1384.92,0.0,1384.92,18.807602,0.75,0.0,0.666667,0.083333,1,9,13000.0,2814.59508,2308.020257,0.0,12
C14571,1791.85654,1.0,71.38,0.0,71.38,0.0,0.416667,0.0,0.416667,0.0,0,5,3000.0,547.424357,647.111708,0.0,12
C12294,1685.020731,1.0,0.0,0.0,0.0,243.61411,0.0,0.0,0.0,0.083333,1,0,1800.0,559.556519,335.731533,0.0,12
C15296,724.854858,1.0,185.63,185.63,0.0,321.127263,0.25,0.25,0.0,0.083333,1,4,1300.0,1474.929946,441.741032,0.083333,12
C11961,559.151424,1.0,94.0,94.0,0.0,0.0,0.25,0.25,0.0,0.0,0,3,5500.0,254.733329,218.279194,0.0,12
C16681,504.248851,1.0,472.09,0.0,472.09,0.0,0.916667,0.0,0.916667,0.0,0,11,1000.0,209.360972,282.381583,0.0,12
C16370,1607.609771,1.0,0.0,0.0,0.0,1007.849308,0.0,0.0,0.0,0.166667,3,0,7000.0,523.481375,414.584718,0.0,12
C18396,42.055305,1.0,774.37,0.0,774.37,0.0,1.0,0.0,1.0,0.0,0,19,3000.0,664.956348,66.346615,0.333333,12
C14080,179.209557,1.0,1526.42,1526.42,0.0,0.0,1.0,1.0,0.0,0.0,0,26,13500.0,1482.286465,190.938401,0.916667,12
C16171,46.290578,1.0,553.18,0.0,553.18,0.0,0.75,0.0,0.666667,0.0,0,13,8000.0,467.565103,149.339136,0.636364,12
C13908,3515.499451,1.0,2864.32,1215.93,1648.39,2880.208755,1.0,0.583333,1.0,0.416667,40,91,5500.0,3362.139057,1988.153764,0.0,12
C12002,662.022698,0.875,280.0,280.0,0.0,2276.320971,0.125,0.125,0.0,0.25,2,1,3000.0,1914.038297,129.180504,0.142857,8
C11461,920.922411,1.0,1227.93,459.55,768.38,0.0,0.916667,0.166667,0.916667,0.0,0,15,8500.0,2219.82375,224.328091,0.0,12
C18765,986.84903,1.0,558.18,0.0,558.18,45.311387,1.0,0.0,1.0,0.083333,1,39,1000.0,1548.4862,5737.912518,0.0,12
C15104,261.462528,1.0,2893.57,1690.63,1202.94,0.0,1.0,1.0,1.0,0.0,0,71,10000.0,2567.609796,182.974604,1.0,12
C10858,920.968431,1.0,977.38,615.99,361.39,0.0,0.833333,0.25,0.833333,0.0,0,18,3350.0,549.396517,266.850585,0.0,12
C12884,11.4334,0.090909,250.0,250.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,1445.844749,84.417079,0.0,12
C17326,3740.785208,1.0,0.0,0.0,0.0,3010.940233,0.0,0.0,0.0,0.333333,5,0,10000.0,6038.594309,1355.822971,0.083333,12
C12735,745.157677,1.0,485.17,485.17,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3000.0,191.111587,285.884887,0.0,12
C12277,202.996947,1.0,2338.83,2338.83,0.0,1959.553078,0.916667,0.916667,0.0,0.166667,2,42,7500.0,6545.07776,223.469126,0.666667,12
C13169,2878.715983,1.0,909.16,513.78,395.38,2600.803827,0.75,0.25,0.666667,0.25,13,28,3000.0,4103.582568,1872.752158,0.083333,12
C10431,9335.31417,1.0,226.23,226.23,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,15000.0,1885.239981,4980.192685,0.0,12
C15573,126.279615,1.0,1307.52,0.0,1307.52,0.0,1.0,0.0,1.0,0.0,0,39,6000.0,1491.690159,164.139365,0.5,12
C17167,47.336863,0.909091,464.95,134.9,330.05,0.0,0.75,0.166667,0.416667,0.0,0,14,1000.0,424.138187,153.671805,0.454545,12
C16109,3027.570865,1.0,0.0,0.0,0.0,2081.583331,0.0,0.0,0.0,0.083333,3,0,4500.0,1074.265678,883.685949,0.0,12
C16955,1060.391273,1.0,0.0,0.0,0.0,1475.858013,0.0,0.0,0.0,0.545455,10,0,2000.0,407.36056,277.084736,0.0,11
C12144,1389.583627,1.0,712.87,712.87,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4500.0,801.18565,364.139587,0.0,12
C15428,636.142309,1.0,4659.65,3377.15,1282.5,0.0,1.0,0.916667,0.666667,0.0,0,46,6000.0,4622.217377,230.464797,0.25,12
C19139,379.288635,0.714286,550.0,50.0,500.0,388.81823,0.571429,0.142857,0.571429,0.142857,2,6,500.0,509.404913,531.98821,0.0,7
C17102,832.774626,1.0,416.76,0.0,416.76,0.0,0.583333,0.0,0.583333,0.0,0,10,1000.0,169.674083,296.943958,0.0,12
C13381,826.019814,1.0,6856.25,6856.25,0.0,0.0,0.833333,0.833333,0.0,0.0,0,46,10500.0,6429.084786,215.361187,0.4,12
C11245,49.022296,1.0,480.27,0.0,480.27,0.0,1.0,0.0,1.0,0.0,0,37,2500.0,636.766732,179.232469,1.0,12
C11178,2847.608209,1.0,1399.05,383.05,1016.0,0.0,0.75,0.166667,0.583333,0.0,0,10,7500.0,1094.003828,888.841589,0.0,12
C11058,117.949494,1.0,1368.88,1088.23,280.65,0.0,1.0,0.166667,1.0,0.0,0,15,4500.0,455.527411,179.475148,1.0,12
C13765,5.006737,1.0,100.3,100.3,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,188.823702,16.853858,0.0,12
C19164,486.661842,0.833333,1898.88,939.09,959.79,0.0,0.833333,0.666667,0.666667,0.0,0,24,1200.0,669.03964,336.880119,0.5,6
C16373,1610.282389,1.0,0.0,0.0,0.0,1296.078691,0.0,0.0,0.0,0.5,9,0,5000.0,576.468692,374.736257,0.0,12
C13555,2075.637866,0.454545,0.0,0.0,0.0,4573.876388,0.0,0.0,0.0,0.083333,1,0,7500.0,1146.220278,1448.097316,0.0,12
C11083,1688.534078,1.0,280.0,280.0,0.0,49.117804,0.166667,0.166667,0.0,0.083333,1,3,1800.0,547.982657,664.585302,0.0,12
C10823,4.607593,0.181818,44.55,44.55,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,267.147917,88.028446,0.0,12
C16439,4652.51827,1.0,4042.41,2731.38,1311.03,3581.376823,1.0,0.666667,1.0,0.333333,7,73,5000.0,7633.554879,4192.565071,0.0,12
C13722,477.81804,1.0,515.6,515.6,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,7500.0,610.621157,277.826134,0.0,12
C12829,1141.349418,1.0,6003.86,3474.35,2529.51,0.0,1.0,0.916667,1.0,0.0,0,110,2500.0,6848.237541,287.30865,0.083333,12
C19008,116.581583,0.818182,1045.14,227.14,818.0,0.0,0.727273,0.181818,0.545455,0.0,0,17,9000.0,1258.396242,144.115556,0.333333,11
C14193,869.947607,1.0,0.0,0.0,0.0,875.275758,0.0,0.0,0.0,0.25,4,0,3000.0,284.200413,351.686512,0.0,12
C15660,714.813335,1.0,1110.42,0.0,1110.42,0.0,0.5,0.0,0.5,0.0,0,6,2200.0,4296.908322,4130.592522,0.083333,12
C11623,341.379209,1.0,426.92,426.92,0.0,36.144056,0.416667,0.416667,0.0,0.083333,1,13,3000.0,595.682302,176.911112,0.0,12
C10469,4994.04832,1.0,2506.89,2506.89,0.0,0.0,0.75,0.75,0.0,0.0,0,30,8500.0,1230.219396,1646.973276,0.0,12
C18602,92.887247,1.0,1258.5,0.0,1258.5,0.0,1.0,0.0,0.916667,0.0,0,25,1000.0,1210.465945,163.318599,0.666667,12
C11435,2712.176691,1.0,0.0,0.0,0.0,1835.81077,0.0,0.0,0.0,0.416667,12,0,3000.0,659.76111,1053.773309,0.0,12
C11900,915.717703,1.0,55.49,0.0,55.49,0.0,0.416667,0.0,0.416667,0.0,0,7,1000.0,1221.513652,10800.04619,0.083333,12
C12596,5115.712849,1.0,4378.8,3195.58,1183.22,0.0,0.833333,0.333333,0.75,0.0,0,19,10000.0,2241.246911,1320.011574,0.0,12
C10422,1874.843394,1.0,0.0,0.0,0.0,120.178123,0.0,0.0,0.0,0.083333,1,0,2100.0,444.783009,671.420908,0.0,12
C15743,2932.136377,1.0,0.0,0.0,0.0,1866.470014,0.0,0.0,0.0,0.583333,12,0,3500.0,809.813492,849.210431,0.0,12
C16870,300.81906,1.0,0.0,0.0,0.0,1983.897997,0.0,0.0,0.0,0.5,13,0,3000.0,319.716795,168.70599,0.0,12
C15682,130.142888,0.636364,0.0,0.0,0.0,435.228353,0.0,0.0,0.0,0.083333,1,0,3000.0,791.783333,138.420191,0.166667,12
C14700,1998.15597,1.0,348.0,348.0,0.0,1940.357907,0.083333,0.083333,0.0,0.083333,1,1,9000.0,2893.195013,419.016946,0.0,12
C19072,324.334482,0.888889,0.0,0.0,0.0,530.188202,0.0,0.0,0.0,0.333333,7,0,500.0,234.651005,128.759514,0.0,9
C18948,64.227433,1.0,419.4,0.0,419.4,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,406.137534,177.179057,0.272727,12
C16492,435.55396,1.0,1522.06,1372.34,149.72,0.0,0.833333,0.583333,0.75,0.0,0,24,3000.0,1878.606679,162.411202,0.0,12
C11691,5269.72399,1.0,682.57,669.47,13.1,0.0,0.416667,0.333333,0.083333,0.0,0,9,7000.0,1771.172074,1336.751401,0.0,12
C18401,1606.875936,1.0,1863.48,1302.0,561.48,0.0,0.666667,0.083333,0.666667,0.0,0,20,6500.0,698.65014,328.146908,0.0,12
C16190,214.592814,0.363636,0.0,0.0,0.0,1306.528549,0.0,0.0,0.0,0.083333,3,0,3000.0,28.36165,79.103048,0.0,12
C12565,1343.165153,1.0,291.62,0.0,291.62,1461.717523,1.0,0.0,0.857143,0.142857,4,7,1500.0,276.342352,849.32088,0.0,7
C16666,3092.948987,1.0,1132.03,1038.75,93.28,3988.939447,0.833333,0.25,0.583333,0.666667,25,19,7000.0,889.901799,883.612427,0.0,12
C11024,1532.278572,1.0,2612.1,1375.5,1236.6,0.0,0.916667,0.916667,0.75,0.0,0,135,6500.0,1348.321843,433.618672,0.0,12
C15807,2091.627351,1.0,4361.04,2325.83,2035.21,4224.133411,1.0,0.666667,1.0,0.833333,27,109,2500.0,7608.515679,915.803727,0.083333,12
C15608,153.679036,1.0,181.81,0.0,181.81,0.0,0.833333,0.0,0.833333,0.0,0,16,1500.0,454.857585,183.013235,0.0,12
C13122,408.310297,1.0,0.0,0.0,0.0,777.912775,0.0,0.0,0.0,0.333333,10,0,1500.0,1488.832955,193.298562,0.083333,12
C13893,2628.010018,1.0,1918.14,1367.73,550.41,1051.790943,0.916667,0.75,0.833333,0.583333,11,57,7000.0,3129.107625,759.02622,0.0,12
C19040,10.920026,1.0,95.6,0.0,95.6,0.0,1.0,0.0,0.9,0.0,0,10,1000.0,78.092423,93.210172,0.571429,10
C16847,160.492501,1.0,897.45,897.45,0.0,0.0,0.666667,0.666667,0.0,0.0,0,13,1200.0,606.996033,56.918917,0.0,6
C15777,1308.128024,1.0,623.03,0.0,623.03,0.0,0.916667,0.0,0.833333,0.0,0,15,1500.0,306.967651,356.087522,0.0,12
C14368,1121.44991,1.0,219.4,85.0,134.4,0.0,0.666667,0.083333,0.666667,0.0,0,9,1200.0,591.736846,747.662321,0.0,12
C11802,11.249863,0.636364,137.84,137.84,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,10000.0,234.444295,101.418698,0.166667,12
C14595,25.950664,0.636364,231.25,0.0,231.25,0.0,0.666667,0.0,0.583333,0.0,0,14,4000.0,209.115604,94.901424,0.090909,12
C14560,2543.005761,1.0,1900.63,1900.63,0.0,0.0,0.75,0.75,0.0,0.0,0,29,4000.0,674.748921,786.205716,0.0,12
C17832,275.240429,0.909091,0.0,0.0,0.0,610.08928,0.0,0.0,0.0,0.25,5,0,700.0,1186.237636,189.618452,0.090909,12
C14260,2955.777008,1.0,0.0,0.0,0.0,3604.51247,0.0,0.0,0.0,0.7,12,0,11000.0,4398.578094,641.31761,0.0,10
C17427,279.501554,1.0,1365.5,336.0,1029.5,0.0,1.0,0.083333,1.0,0.0,0,37,5000.0,1340.02971,175.055337,0.0,12
C19056,873.090183,0.875,60.0,60.0,0.0,2963.80144,0.125,0.125,0.0,0.625,10,1,2000.0,1653.497412,194.752231,0.333333,8
C10749,1855.212121,1.0,32.22,32.22,0.0,37.743145,0.083333,0.083333,0.0,0.083333,1,1,2000.0,349.584645,695.503633,0.0,12
C18247,390.077505,0.636364,1156.0,1156.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,10500.0,1704.470909,247.289712,0.0,12
C12784,276.446975,1.0,1429.39,100.0,1329.39,0.0,1.0,0.083333,1.0,0.0,0,21,2800.0,1296.041874,193.607553,0.1,12
C15178,777.616173,0.909091,0.0,0.0,0.0,1894.377727,0.0,0.0,0.0,0.083333,2,0,9000.0,2245.358858,217.630638,0.0,12
C14680,217.10156,0.818182,2953.03,2953.03,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,5000.0,3123.296573,118.209566,0.125,12
C12478,10.106017,0.727273,1160.66,34.9,1125.76,0.0,1.0,0.083333,0.916667,0.0,0,37,1500.0,1152.518504,32.376453,0.111111,12
C16259,1096.228243,1.0,313.38,313.38,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,502.501173,303.90853,0.0,12
C18847,110.913143,1.0,2339.3,2098.46,240.84,252.018346,0.666667,0.666667,0.5,0.166667,5,34,500.0,1275.716405,121.245525,0.285714,12
C13191,103.611789,1.0,960.24,0.0,960.24,0.0,1.0,0.0,0.818182,0.0,0,13,2700.0,938.788924,150.326767,0.2,11
C15317,1436.996287,1.0,0.0,0.0,0.0,73.568388,0.0,0.0,0.0,0.25,4,0,1500.0,292.521349,503.505212,0.0,12
C10593,9559.783145,1.0,709.0,709.0,0.0,771.711794,0.3,0.3,0.0,0.3,3,3,10500.0,2447.227264,2042.09446,0.0,10
C13374,4653.854929,1.0,360.0,360.0,0.0,4267.21357,0.5,0.5,0.0,0.5,17,6,5000.0,2676.029302,5204.152199,0.0,12
C17629,36.979201,0.181818,0.0,0.0,0.0,4262.120108,0.0,0.0,0.0,0.166667,2,0,2500.0,22099.47812,173.24367,0.0,12
C15541,1064.308102,1.0,1067.32,242.38,824.94,3608.38187,0.833333,0.25,0.666667,0.083333,1,13,6000.0,4770.998795,289.339838,0.083333,12
C16729,676.627063,1.0,330.83,330.83,0.0,4474.025579,0.25,0.25,0.0,0.5,11,4,6000.0,2180.100761,229.289946,0.083333,12
C15451,2786.743524,1.0,231.63,86.63,145.0,0.0,0.5,0.166667,0.25,0.0,0,6,3000.0,711.838166,750.333981,0.0,12
C15877,646.398621,1.0,839.05,192.95,646.1,0.0,1.0,0.166667,1.0,0.0,0,19,4500.0,1350.435597,248.178351,0.083333,12
C15421,1500.810722,1.0,2340.87,1975.55,365.32,0.0,0.916667,0.833333,0.5,0.0,0,31,5500.0,348.740817,431.266392,0.0,12
C13441,1440.568286,1.0,0.0,0.0,0.0,56.461898,0.0,0.0,0.0,0.166667,2,0,1500.0,474.645124,548.86868,0.0,12
C10033,6732.823064,1.0,324.95,324.95,0.0,1189.533753,0.083333,0.083333,0.0,0.166667,3,3,10500.0,1720.118876,2506.745366,0.0,12
C13263,140.120632,1.0,644.16,0.0,644.16,0.0,0.916667,0.0,0.833333,0.0,0,11,1500.0,399.905138,163.128265,0.0,12
C12315,55.707056,1.0,1224.99,0.0,1224.99,0.0,1.0,0.0,1.0,0.0,0,26,7500.0,1130.359054,166.788652,1.0,12
C15101,1184.434511,0.818182,99.8,99.8,0.0,3445.51955,0.083333,0.083333,0.0,0.583333,48,2,3000.0,3497.925485,512.876256,0.111111,12
C17201,920.095743,1.0,0.0,0.0,0.0,2926.134036,0.0,0.0,0.0,0.166667,4,0,4500.0,989.548331,1165.762987,0.272727,12
C13917,19.572514,0.909091,310.25,310.25,0.0,0.0,0.833333,0.833333,0.0,0.0,0,13,5500.0,322.934105,80.005624,0.7,12
C18129,20.639295,0.454545,464.64,0.0,464.64,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,919.544492,84.153407,0.545455,12
C11795,4226.501257,1.0,4900.0,4900.0,0.0,980.879554,0.166667,0.166667,0.0,0.083333,1,7,10500.0,615.450902,1637.629006,0.0,12
C10865,1304.357015,1.0,1488.8,987.68,501.12,858.516418,0.833333,0.25,0.583333,0.166667,2,21,2000.0,612.674919,341.524735,0.0,12
C17942,4.326857,0.545455,100.12,0.0,100.12,0.0,0.75,0.0,0.666667,0.0,0,9,4000.0,123.485948,61.021667,0.3,12
C17919,508.164075,1.0,57.0,57.0,0.0,360.728419,0.166667,0.166667,0.0,0.583333,8,2,600.0,576.386562,498.342596,0.0,12
C13951,723.172037,1.0,2095.14,238.0,1857.14,0.0,0.75,0.166667,0.583333,0.0,0,25,5000.0,1509.479538,283.139714,0.0,12
C11761,2431.193194,1.0,0.0,0.0,0.0,195.932353,0.0,0.0,0.0,0.083333,1,0,4000.0,976.859575,685.995885,0.0,12
C10738,838.616485,1.0,375.57,375.57,0.0,99.587515,0.25,0.25,0.0,0.083333,1,3,6000.0,779.057364,179.42685,0.0,12
C18558,32.944835,1.0,185.8,0.0,185.8,0.0,1.0,0.0,0.9,0.0,0,10,1000.0,101.816592,142.426777,0.625,10
C10980,51.161976,0.25,736.72,736.72,0.0,0.0,0.5,0.5,0.0,0.0,0,5,4500.0,1665.89154,54.443091,1.0,8
C19070,17.097059,0.333333,306.25,0.0,306.25,0.0,0.777778,0.0,0.666667,0.0,0,7,1500.0,711.607214,41.249133,0.25,9
C15202,58.313733,0.454545,499.0,0.0,499.0,0.0,0.545455,0.0,0.454545,0.0,0,6,1500.0,526.368079,76.744713,0.125,11
C11683,7339.943073,0.875,0.0,0.0,0.0,9123.485636,0.0,0.0,0.0,0.375,11,0,9000.0,1314.192386,2062.636412,0.0,8
C15112,564.325877,1.0,0.0,0.0,0.0,36.998782,0.0,0.0,0.0,0.083333,1,0,600.0,239.847051,336.627401,0.0,12
C10367,1937.246177,1.0,3018.93,1702.62,1316.31,0.0,1.0,1.0,1.0,0.0,0,99,5000.0,3909.837604,444.12429,0.166667,12
C10111,408.656365,1.0,941.64,0.0,941.64,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,1097.78942,176.610605,0.083333,12
C14983,855.811816,1.0,1960.18,306.18,1654.0,271.838738,1.0,0.083333,0.916667,0.083333,1,42,3000.0,2043.814652,324.863481,0.1,12
